Temperature,Vibration,Power_Usage,Humidity,Machine_Type_Lathe,Machine_Type_Mill,Temperature_rolling_mean,Vibration_rolling_mean,Power_Usage_rolling_mean,Humidity_rolling_mean,PCA_1,PCA_2
-0.47588964833464636,-0.23970984582532937,0.09383199456645712,0.9432067294976402,1.0,0.0,0.08891919506076824,-0.8575483619573415,0.6299536593577186,-0.016907105239242902,-0.5148469103469688,-0.9355527518979744
0.26533413340900314,-0.6153835569348427,1.8747152103525688,-0.07122950020204652,0.0,0.0,0.4358834963240456,0.1348672001148199,0.5880926078006713,-0.21706210906945422,-1.1642477150610773,0.5983167319313197
-0.9286013581995007,0.6901936297810447,0.9985125266131959,-0.9029902963488102,0.0,1.0,0.1498997672855714,0.7625413862954677,-0.17863010507382837,-0.31104256755174553,0.9172984141640356,0.09516471583231292
1.4652232767679771,0.372237680938584,1.7277072317642261,1.1595707151832881,0.0,1.0,0.8698303258223845,-0.10864928887532303,0.20623391077696115,0.19522368476574006,-1.566167792031391,0.7729284371778815
0.16181128483530755,-1.48166459162941,0.8837396355549726,-0.12818900089379406,1.0,0.0,-0.0709854131542316,-0.7083621390759578,0.15572235515953597,-1.0282240350545955,-1.299439829341252,0.3039204530797229
0.001708124462961849,-1.386894835504415,0.42295858152294075,0.4238820122479782,0.0,0.0,0.8107528286202503,0.22270188178107214,0.7286880718293214,0.3252114180933233,-1.2990716891583547,-0.24747081312142172
-0.5408544806815578,-1.0838667461525218,-2.2917697336400553,1.13494907057382,0.0,0.0,0.15649887452195407,-1.0647817339155872,-0.38042793280094794,0.7651497321724625,-0.2650948266529056,-1.6401946176857645
0.6264016211310695,-0.6956033460533784,-0.1857735064684505,-0.743493350553338,0.0,0.0,0.3814170100095991,0.2881799805964217,-0.38074277952373214,-0.014098996997250968,-0.2320348700801344,0.8572537294674653
0.7073304226414515,1.261197588889039,0.827034080748575,-0.6392000424691033,1.0,0.0,0.008110368471943264,0.09629779373283553,-0.003481105293357967,0.3996218856517054,0.5987292565276686,1.1686736861841576
-1.5784365582420101,0.3071994175911902,0.08075103684585269,0.5419237433859316,1.0,0.0,-0.06020231271569045,0.04028573443532233,-0.06462491009050224,-0.3613414485517269,0.48189347013036193,-1.49762159966558
-1.241959876211488,-1.8160790219022112,-0.11094622143167031,-0.49737339596750824,0.0,0.0,-0.4267771616970325,-0.6805895388973177,0.2370768341134814,-0.18316646975536163,-0.42387676733281254,-0.7562130774103875
1.6442632039840455,-0.32050312692569516,-0.13968673237178356,0.5771018629746597,0.0,0.0,0.7267696507415553,-0.042131874690624335,-0.10229670438765168,0.8285738806977019,-1.0890422119069731,0.845272395895006
0.563547242130196,-1.3187142654838493,-1.2780162384506204,1.1710411379413146,0.0,0.0,1.1996880392908058,-0.5247908236502127,0.050130898320947456,0.5233190641924534,-1.2332592048933986,-0.6286451201331251
0.9603694707827731,-1.6895414013175465,0.5045447362691984,1.7785723455533797,0.0,0.0,0.4216200239765599,-0.5387770973065285,0.23688718841174033,0.43054893924661053,-2.6126432209310533,-0.354588281346743
-2.1058666943847544,0.6855422086470763,0.60661942584262,-0.4408106579181369,1.0,0.0,-0.2547655050489038,0.30234827280361065,0.704846191242172,-0.28564061346809855,1.259133446781566,-1.1633511548086655
0.38805955656503033,0.7789569554805644,-1.4294955181402884,-2.0590664664482183,0.0,1.0,0.3204813477909366,-0.3344700560881885,0.2744233663355632,-0.8708721182942922,1.9932460807158705,1.3101788130895708
2.5621060827041746,0.8967455157725056,-2.28296156333006,0.31211119082568617,1.0,0.0,0.676066330030355,-0.5316240580595017,-0.7664228881108812,-0.02740346482011744,0.30353416657027377,1.3284333563975084
-2.102177886451124,-0.00385726260241038,-1.0190110811956312,0.2413689466499452,1.0,0.0,-0.16277179211155968,-0.2752116734413653,-0.6100893392753797,0.06572801488456084,1.0423678223492552,-1.9530844923437842
-0.6445621398780489,0.11910800002884092,0.3870840771774725,1.4100432238682434,0.0,1.0,-0.30343093530186743,0.12492193721351649,-0.6874540330894491,-0.3219863457715967,-0.5711350622758476,-1.2712688690267195
-1.5721475624521137,1.1603654580174962,-1.2800363670308263,0.3763218111901509,0.0,1.0,0.24431126834513295,0.08389901396149164,-0.27696345308193426,0.5960148591310845,1.6358165180658362,-1.6252980688634349
0.25772966860458085,-0.2316743599919956,-0.42609160161209125,0.2687640042484716,0.0,0.0,-0.1877751252257914,-0.1233425966792139,-0.13820603285144067,0.39136001810555704,-0.23549548900771763,-0.07045658845230564
0.6179335511699579,-1.2844414286993087,0.7016580937102852,-1.0456114597398025,1.0,0.0,0.05252278111176869,-0.9144422022146793,-0.030375170079599133,-0.002181519513307739,-0.7861642564421353,1.1881165377376366
0.7479671652616754,1.788701986683084,-0.872099097629103,-2.141105886998154,1.0,0.0,0.21105234736984188,0.5011735051936537,-0.5932892017723662,-0.1440527890031321,2.3609382610470293,1.8030007108270039
0.5392369398090794,1.0181590883225606,0.5378348336016897,1.7337567639352276,1.0,0.0,0.25195123786959334,0.07800115327383508,1.2278082811677904,0.9566635031182551,-0.6533365281260288,-0.49342989694215794
-1.3972421163278548,0.6700140836634007,-1.0831968425374994,-1.5773233372666315,1.0,0.0,-0.6677598158166516,0.1829878742899681,-0.02207127885942515,0.1688134012330334,2.212075554553692,-0.2749489376834648
0.6457977626154618,0.8266047158816912,-0.4658616983825496,1.5019769690650644,1.0,0.0,1.444310026629251,-0.07319399051643308,-0.04995701593071261,0.7287489434075909,-0.32463218357970747,-0.4870419032313847
-0.8339689939421537,0.39915323064875613,0.43452892708455554,0.3232469031832119,1.0,0.0,-0.5156772282437678,0.49927915549391744,0.21292787088461557,0.5915081609667416,0.24607445157558355,-0.7204709017390691
-0.8967674809074752,1.5461492329605833,-1.1561474922706836,0.28840078802474794,0.0,1.0,0.28733656680609004,0.7940944508021154,-0.4575252242283868,-0.028190550713927953,1.6359145482608624,-1.012630013321395
-0.5050210803676659,-0.036865003835549776,-0.9202979020889497,0.44809851135695267,0.0,1.0,-0.15033024645396936,-0.7602652431632846,0.24534251349684694,0.10211208157159199,0.2696624828052636,-0.8507122990922894
-1.8371351360415134,0.25301332941656596,0.906679596727809,-1.2963496814545907,0.0,1.0,-0.3276899507568488,0.05620606427676529,-0.5597948119932055,-0.18753165444298947,1.2156190829200757,-0.3939706718881772
-1.2773708948657028,0.6322614085992524,-1.498897042403151,-0.24246766643787376,0.0,1.0,-0.014179201611352799,0.37521061235306574,-0.3374551640860425,0.13107422556267123,1.5858232551509959,-1.0941367295626778
0.08173915089279231,-1.098367011844587,-0.23971805799070464,1.2645763441193323,0.0,1.0,-0.060353167979226685,0.11263596207301721,-0.4455821986044711,0.37251457262901705,-1.3402512949027712,-0.8257391966928652
0.11227769861260395,3.131806034979683,0.673989416715035,0.7338232469796563,0.0,0.0,0.3222980601522904,0.3812664038570971,-0.021920412971438784,0.3602483090238021,1.3857607254931896,-0.05910584771451347
1.5430446750271558,-0.919993789080446,0.46527778283813465,-0.5996058242620507,0.0,0.0,0.15623468827869957,0.2980755887250258,0.10294504407688639,-0.26412439446015096,-1.045080410866968,1.585814894839547
-0.845819445997244,0.31204924075512025,-0.5660145764598764,-0.16279317036359503,1.0,0.0,0.039216407483600134,0.21765411438092305,-0.7564905563220501,-0.3576038634957292,0.822667662111954,-0.6409507655016925
1.0166663580671897,1.6447846399618762,0.8628424991502105,-1.2948602289390057,0.0,1.0,0.8775697219272608,-0.2870852582699928,0.3774700680326745,-0.46059968203456625,1.0705752225205032,1.8352561732434087
-0.4126665829768094,-0.6053801417905063,0.9284385666811786,-0.7731040055399898,1.0,0.0,-0.6451411641194683,-0.5179015534413492,0.04760239985368,0.46977005461497684,-0.1767670816865794,0.32207037639430053
2.170793033183926,-0.87718136172846,-1.2381003644912374,-1.2290212456905423,0.0,0.0,0.18950085377237,-0.11910726511942757,-0.45003829973524867,-0.5435338120642937,-0.2877444051682789,2.1008286786052377
0.8104347874790866,-0.4346003089097655,0.2640265052975663,-1.4569682996424969,1.0,0.0,-0.4600897068621982,-0.6789498689636861,0.25168012671984247,-0.4011226506658067,0.08347282134092028,1.5431540335410359
1.5169318256954132,-0.5773689444087174,-1.2598218309766818,0.5933470744402357,0.0,0.0,0.0005139674139877481,-0.23911875987911957,-0.4610145050920904,0.3239067067828677,-0.803742690616224,0.493969190681168
0.9729369538057099,-0.9128249778159101,-0.05016586897894636,0.42559610315231455,0.0,1.0,0.9215148702837975,0.11240132091394477,0.1197190821083514,-0.05437237905666918,-1.1788694970334144,0.4160310191416804
0.04592496126300255,-0.027107292730946586,1.4382734741286938,-0.8066594177030322,1.0,0.0,-0.06984940372565376,0.08467737927499727,0.5341670522231368,0.11851757102454905,-0.13956017227589335,0.8267819032587459
-0.2723023422809017,1.1214914871967843,0.06735012793474253,-1.906032205537635,0.0,0.0,-0.48456208454079885,0.43730616549368123,0.7005051270613747,-0.5636965834650205,1.8328040946716124,1.042132813129779
0.4631176958263561,-1.692299006777607,-0.5461094906862579,-0.10065850256903566,0.0,1.0,-0.17729387018350154,-0.36961850946529395,0.5686890643896965,-0.37733688240528124,-1.0369267787493333,0.2093674854361494
-0.21629442345136135,0.07982569604815341,0.7477296256170899,0.39712689420669145,1.0,0.0,0.05909027174306317,0.2384735891451426,-0.19462023908643084,-0.4817142508996852,-0.35401501438639116,-0.25025386954982265
-1.4992404864639797,-0.5377839629340564,-0.910589270100925,0.8827260504564024,1.0,0.0,0.2617804899360282,0.30231340063617923,0.4188910671661631,0.4234381423457786,0.0801627911794109,-1.8974342197771294
-1.71681618057926,1.2734913208449667,0.1786359274296187,1.2877196640044262,1.0,0.0,0.11159321811673517,-0.24343577692831192,-0.5538155360666462,0.08932128638379444,0.7394392503505112,-1.9897295288743835
0.49525031243657325,2.538575505640919,-0.7341015086764839,-0.5278379881446201,0.0,1.0,-0.15225710749546129,0.9068758886364069,-0.6614015806313757,-0.5339981630903772,2.0424343256997264,0.6863566351156061
-0.2849861428184798,-0.15093715360969018,-0.8682612032383548,-0.9460556782373365,1.0,0.0,-0.3286014951631759,0.4007419366239052,0.016248555871369863,-0.24191837045467968,0.8334415003534917,0.17962055327821355
1.693124433632675,-1.3291722926830851,-1.4796350127424702,1.296199637037533,0.0,1.0,-0.33353481110155286,-0.479432669898606,-0.03348199319296667,0.6449858018942332,-1.6593726911404987,0.10871474402695577
0.3973743597529005,-0.09053146401589064,0.5667018676886556,-1.9479173636043163,1.0,0.0,-0.36557710153137435,0.25258647707541226,0.4520637705918598,-1.0541235128390585,0.6159507611822052,1.6133251119822494
1.3549121088998843,-0.7412370005600631,1.428971124707969,0.06395179770892644,0.0,0.0,0.620329192138222,-0.05610244172853777,0.8982032493743535,-0.38269834221408283,-1.5662396222648367,1.2426263433809008
0.7831282100232287,-1.045676506935378,0.2626609698938135,1.3454673033663096,0.0,1.0,-0.6151943024048081,0.07622724826491227,0.28394361391115047,0.5704460606502091,-1.800184140868199,-0.23729993021035703
0.2338636979020067,0.6241696394126734,-0.642457414594133,-1.2417348776726518,0.0,0.0,0.5765889069992145,0.1930349507601063,0.40718306903946366,0.175362798729589,1.2226464358356601,0.84358711480818
0.7542207905876701,0.324824211831374,0.03266006865386706,0.14674110709485874,1.0,0.0,0.2361633688234333,0.17411596117493516,-0.047964165605662655,-0.06316021474584137,-0.16100148645880855,0.5057939808396433
-1.26713241762799,1.5077408054747754,2.801557555826179,0.4535195574485774,0.0,0.0,0.05846599623561062,0.022960724079589843,0.7729655749467207,-0.11446914969081763,0.1950372853025239,-0.5815236965611551
0.16606707564484977,0.35907345277898783,1.1095388655305631,0.08764009103815003,0.0,0.0,0.5950365219266917,0.09422684999702387,0.6101985111558348,0.8412923390085834,-0.28378284686470323,0.32000513149393633
0.7571909225581661,0.3372427778414217,0.19733838687409408,-1.0042055038709252,1.0,0.0,-1.1618928313326564,0.19321105851571274,0.2517417138142164,0.34232138166884785,0.3972967816268901,1.2517271792766635
-1.1503298429193614,-0.4252973362448374,1.042508175520017,-0.7860117504625913,0.0,1.0,0.44949294163625686,0.5982272789525537,0.6156911855756148,0.046841350604378953,0.185850429830135,-0.196142161645219
-0.7428037750142467,0.34924604347999405,-0.4339901450921469,-0.6755199938311192,0.0,1.0,-0.10392229616067664,0.42719954895531165,-0.09438732732976464,0.014442473237350817,1.0320608902799073,-0.21773479769393092
1.0084135331851733,-1.2445420500504036,-1.2732445835507076,-0.029524221945154087,1.0,0.0,-0.19204018624791006,-0.722988786333502,-0.018937450441312766,0.7016035893916635,-0.7156702184342484,0.4533292983085042
0.42982643240457685,2.5813660142618824,0.8852958700069293,0.0767618997703233,0.0,1.0,-0.40409833280265806,0.1978128325001906,0.2699086916538664,0.7795678624041606,1.1732215283352023,0.6003636150443893
0.4619100792420222,-0.32186265397139224,-0.24045561873278823,0.5942502139231985,0.0,0.0,0.32310858263929276,0.4087150991154022,-0.010643413412606334,-0.45485350027427557,-0.6143245904061718,-0.08274575765321149
1.8693931200476657,0.5103506864899419,-0.9294255464603304,0.4157064443072399,0.0,1.0,-0.10904251973323369,0.9631297063613369,-0.3652442460899438,0.2580895622142803,-0.24668293560521107,0.9974581771859775
-0.5622910743211981,0.3574463611396543,-0.5544025899375169,-1.377758281703354,0.0,1.0,0.40287525035679794,0.08311869831023244,-0.7527451110393664,-0.006496003397052563,1.3874193286903054,0.3274060426211665
0.565276295655686,-0.8182299616823985,-0.16388547359669486,0.36953063632446304,0.0,1.0,0.42139928216103567,-0.22075136561193967,-0.15397968392094855,-0.05299530788121287,-0.8901403779349285,0.1230938192172866
-0.9668306829112812,0.488979360027187,0.43837314826847884,-0.21370270215355386,0.0,1.0,0.15409915600884794,0.3079287187300571,-0.3116238402216556,0.17246256398731502,0.6399034396761646,-0.48478581677189864
-0.16102190334140162,0.8564047473235209,-0.15295893341368297,-0.8198425423396358,1.0,0.0,0.16336833417958158,1.0944904702838762,-0.42288766507200876,-1.3299746949125435,1.119468658454474,0.3976393519304447
0.9699473945430361,-0.10838845918593158,0.29974710752506967,0.7582478427975553,1.0,0.0,0.2618343290992005,-0.13633657692333961,0.29492212800322803,-0.30258825038935855,-0.9531393665822367,0.32433820163030325
-0.08379376394808687,0.2387235625829495,-0.938007497544644,-0.44702702743024403,0.0,1.0,-0.47116370990224965,0.25516761327928594,-0.48015128601881596,-0.4094685038134441,0.775079815232078,0.03139249442540603
1.3659672772547562,-1.1941416653542478,-0.5987948811652748,0.33148859108782325,0.0,1.0,-0.0850278657739453,-1.0583787513972958,-0.04002107617082562,-0.40031612932097727,-1.2598576488076654,0.64379712121361
2.7595430568751773,-1.178011982944206,0.0009823676349279583,0.5204924065147511,0.0,1.0,0.9507401019916111,-0.9064262173515558,0.5428189687484841,-0.2213257550000698,-2.0994788953475636,1.708638216763398
0.027693640942049017,0.37803159636753064,0.7576535298203498,-0.29544454779949325,0.0,0.0,0.21553182136909105,0.23976614911125943,-0.29712755638459243,0.38627733907831574,0.11539763905374807,0.37957320044383
0.7891181742783783,-0.21558012149003442,-0.3997445931355078,-0.5557587851742143,0.0,0.0,0.3525591850363277,-0.5741669656654383,0.16880938554356295,0.26084494631136146,0.0029417671830142627,0.8467746874725672
0.8391636871216568,0.5868511923446731,-1.3979672165239907,0.3567836677241507,0.0,0.0,-0.26154342552091314,-0.22192574859120992,-1.0028706934242355,0.4378669374899761,0.3987689612008827,0.16005912847731835
0.6488368198885256,-0.36375494800075386,0.656879403686351,0.051378981378809384,0.0,0.0,-0.3562619350141108,0.2351322725914251,-0.0032592434061315956,-0.2600837964545717,-0.756715498413739,0.5761531560317341
0.3709696208224766,0.022075874176445555,-1.1939558716455276,-1.3179418414034847,0.0,0.0,-0.08697133350265053,-0.6075626307228474,-0.2238294027293354,-0.3767079401136894,1.0181564356279715,0.8483579763204744
0.053369553981890944,-1.1464656348856144,1.2529511624440333,1.0589115640892295,1.0,0.0,-0.2779219171491832,-0.4731109379456053,-0.23958675765211787,0.0762713243153275,-1.8054636921563194,-0.41547381279078943
-0.20867346782460974,0.10907762881744067,1.34603222243225,-0.1987120010879723,0.0,0.0,-0.12098631556442378,0.12039878138001026,0.6353745485314108,0.048660357565944376,-0.24248950305332095,0.2475054686179449
0.16910149832249333,0.8847318544846414,-0.7773606187520982,2.0073616380987698,0.0,1.0,0.67804840467456,0.10340944698123691,-0.2581732260918387,-0.16954448973591524,-0.25920560817350236,-1.2209582825529774
0.2195534108277506,0.2915549203150142,-0.31097059399393434,-0.3690157796316275,1.0,0.0,-0.5287935871379608,0.1742027353567363,-0.042313631134352256,-0.42650109105646666,0.4211467092985153,0.34546219012301144
-0.06078309373033916,-0.2665560403855008,-1.858094935820341,1.9812556197817839,0.0,1.0,0.4777866176211508,-0.05065742972725014,-0.22450341343325392,0.055565125126903814,-0.5179615150875656,-1.6640592446244682
-0.32740080860681803,-0.10967862105109079,0.14906028029898089,0.2366366313499492,1.0,0.0,0.12123591566102254,0.593433274527362,-0.6661447012769598,0.056858312783549206,-0.12973658016224643,-0.36925364725573273
-0.544788694325282,1.1710119509960304,-0.8032859193515997,-0.3594135302818437,0.0,1.0,-0.37162705437121196,0.13845758655550727,-0.2019625436067944,-0.32264850818245644,1.468719458573999,-0.29411573245768446
1.185178366526808,1.4620834648563228,0.3915324669250256,-1.2408754759418656,0.0,0.0,0.47680157564274506,0.35793262475693527,0.5173640481812696,-0.16513100084957716,1.0322153233955202,1.8227842737947997
0.5308716411840201,1.9411664829849615,0.8213650339725952,1.903211980214184,1.0,0.0,0.5438501731773568,1.0777862220226364,-0.04307211892242659,0.44567181750974216,-0.23581624373668053,-0.49594577737076956
-1.4729203677259484,0.864386196644059,0.8685516797082743,-0.4836256274897438,0.0,0.0,-0.9469017632138697,0.35259123222249306,0.6564027773319194,-0.8690376999653076,1.0634085157770585,-0.593358463735666
-0.13087644206083618,0.04889298418944857,-1.554681392114112,-1.7291454501406394,1.0,0.0,0.274265183717849,-0.19382425630888064,-1.078607749141823,-0.9862523693208617,1.5782923552735848,0.6482202072299363
2.159645161681553,-0.859442247443793,-0.4783890637349471,-1.5027719714550047,0.0,0.0,0.6457827343063358,0.10145114819010934,-0.5461048679256549,-0.6965577708065523,-0.40793184510636094,2.41857370281735
-1.268444489369639,-1.2536928654764672,0.33493021209918117,0.6056911125783234,0.0,1.0,-0.359919553837081,-0.3476642695372414,0.220844076484254,0.11523737364344784,-0.7945772375853662,-1.3336289611819525
-0.8702000846386256,1.325665016340992,-0.7362978301553696,-1.34136443144359,1.0,0.0,0.09652781383590073,0.21942073360846887,-0.188542006580313,-0.3175651905540318,2.1915409853014136,0.08621898649576129
-1.2984954012253844,-0.9795507547557455,0.468824393461579,2.145699928559399,1.0,0.0,-0.21244489477810555,-0.13969889541693206,0.1227986659304117,0.07786362084354695,-1.471062232639343,-2.262791483791358
1.5517153808208721,0.4074450468734817,1.2516210861777857,1.6766046211507406,1.0,0.0,0.5155315226900875,0.22379504468788683,0.8926163131627861,0.2850461556170218,-1.674129697344983,0.42375508577265025
0.40215475488583113,-0.46041477640298156,0.0012502466420129534,0.5079817632113591,1.0,0.0,-0.0005209859692764218,-0.37045762252377273,0.40569600823836083,-0.16772457844650004,-0.7269780931749555,-0.03256474490391457
0.5046716571670872,-0.26800201261136164,1.4717076410568724,0.1580987499227571,1.0,0.0,0.12858409816911584,0.1784515070346223,-0.1844597230934622,-0.0470547677144481,-0.9978926872226176,0.5741983270025303
-0.300782538048913,1.129233170555918,1.085640510658891,-0.0707958377884352,1.0,0.0,-0.021733750310931645,0.43246581918178795,0.16124194759689964,-0.18524886522286704,0.4947080323115237,0.10020237644924562
-0.5942617866125717,0.1274626034074689,-0.20312104230843567,1.0296889538062883,1.0,0.0,-0.9238361724273509,0.6346052515698805,-0.379524698483889,-0.15782089063608035,-0.16341315856152516,-1.1200008732301787
-0.4890979234351166,0.10592781328373442,-1.3480488850030805,-0.6594226015906104,1.0,0.0,0.5675827139186542,-0.0019979808662006745,0.059579470827597444,-0.21953234234791363,1.1057867268102288,-0.23678920674439916
-0.2901617291672348,-1.0626625946497028,2.0527458038856157,0.9682577856733092,1.0,0.0,0.45142203966699307,-0.8362877365210615,0.3715117610662214,-0.5170236441373709,-1.8685233024986838,-0.4507599122766041
-0.8598446073664875,0.0900117833332001,0.705005790322526,0.7060051014861952,1.0,0.0,-0.4529472687169367,-0.26625864778124086,0.11533274417283121,0.3085910247311515,-0.2522629580641049,-0.9368235227559815
1.1313000156842041,0.25573866864289413,1.5396821514727597,0.5547499936023241,0.0,0.0,0.6722692797719951,1.0660311034615635,0.01926526597816447,0.3150019069426361,-1.1252776976220331,0.8472803754674608
0.8512097383121167,1.5623168207726614,0.6922789916104904,0.9318305169733478,1.0,0.0,-0.22698537145821507,0.9240989750873899,0.008384621547197347,0.22563841500922358,-0.042615769338024294,0.2983765462129166
0.049243750495660425,-0.09548152033713261,1.3783073877911451,-0.3825250214111994,0.0,1.0,-0.22674111990133744,-0.06531518168225905,0.21668309873853212,0.10127455202873717,-0.3893741151205238,0.5519526677202004
-1.5760474672158526,-0.9932447377405066,0.250677109036794,-0.30943103584157877,0.0,0.0,-0.4124681609886558,0.14342284435727157,0.16296485484818612,-0.4362299681244517,0.011923757604997318,-1.0064286726772174
-0.27412794476896396,-0.4371197673372091,-0.23930208431039726,0.43303596473604744,0.0,0.0,0.9639631528280169,0.5873830094483913,0.20805874928914578,-0.38766669487550526,-0.32662229526221975,-0.5475618572064976
0.6746173628025736,2.1462208799088383,1.0190414648156567,-0.019773942970890034,0.0,0.0,-0.011623353019384641,0.5190220899584281,0.2547983719381113,0.048473720817950164,0.794935506705311,0.8495657822336469
0.5813527273231025,0.43849006063248047,-0.26183411738000106,-0.18794489096982353,1.0,0.0,-0.1465165817432009,-0.5703193894168873,-0.09783249735195958,0.07211854173203425,0.2667538276063599,0.5263243532864819
-0.06016719421193722,-0.3910808088929394,0.5771264319217526,-0.1418403635809808,0.0,1.0,-0.2389409519947797,-0.14058812625773082,-0.3409300580316347,-0.07245847785394118,-0.3741300368839337,0.1396214045292193
1.1951089752333475,0.8509085061563346,0.21842870461928654,-1.0602158908596904,1.0,0.0,-0.25638334095384047,0.18608936429783435,-0.23755740644069556,-0.23020365566489825,0.5928595564013937,1.65037084208487
1.0603477887486954,-1.6522586529332859,-0.015396860597313756,-0.3093022558153022,1.0,0.0,-0.4086222893136207,-0.12151520924439892,0.08397091504301898,-0.037930274261314026,-1.322282728507373,0.9023526992451453
0.028676676843593627,-1.6706254822805813,-0.30614001008699476,1.57133452209992,1.0,0.0,-0.7437654674595363,-0.8040067771569349,-0.4132778085274227,0.8375261143064774,-1.8367162879852152,-1.0995197239703511
